Electricity consumption profiles,,,
kW,,,
MEKH,,,
date,hour,profile_type,Value
07/08/2022,23,rural,0.0244995
08/08/2022,0,rural,0.02091975
08/08/2022,1,rural,0.018909
08/08/2022,2,rural,0.017989
08/08/2022,3,rural,0.01788175
08/08/2022,4,rural,0.018785
08/08/2022,5,rural,0.020578
08/08/2022,6,rural,0.02323375
08/08/2022,7,rural,0.02571975
08/08/2022,8,rural,0.027481
08/08/2022,9,rural,0.0287705
08/08/2022,10,rural,0.02995275
08/08/2022,11,rural,0.03128875
08/08/2022,12,rural,0.031717
08/08/2022,13,rural,0.03136925
08/08/2022,14,rural,0.03143475
08/08/2022,15,rural,0.03197725
08/08/2022,16,rural,0.03285975
08/08/2022,17,rural,0.03400075
08/08/2022,18,rural,0.035311
08/08/2022,19,rural,0.03738875
08/08/2022,20,rural,0.039198
08/08/2022,21,rural,0.03607
08/08/2022,22,rural,0.02985475
08/08/2022,23,rural,0.0244355
09/08/2022,0,rural,0.02091975
09/08/2022,1,rural,0.018909
09/08/2022,2,rural,0.017989
09/08/2022,3,rural,0.01788175
09/08/2022,4,rural,0.018785
09/08/2022,5,rural,0.020578
09/08/2022,6,rural,0.02323375
09/08/2022,7,rural,0.02571975
09/08/2022,8,rural,0.027481
09/08/2022,9,rural,0.0287705
09/08/2022,10,rural,0.02995275
09/08/2022,11,rural,0.03128875
09/08/2022,12,rural,0.031717
09/08/2022,13,rural,0.03136925
09/08/2022,14,rural,0.03143475
09/08/2022,15,rural,0.03197725
09/08/2022,16,rural,0.03285975
09/08/2022,17,rural,0.03400075
09/08/2022,18,rural,0.035311
09/08/2022,19,rural,0.03738875
09/08/2022,20,rural,0.039198
09/08/2022,21,rural,0.03607
09/08/2022,22,rural,0.02985475
09/08/2022,23,rural,0.0244355
10/08/2022,0,rural,0.02091975
10/08/2022,1,rural,0.018909
10/08/2022,2,rural,0.017989
10/08/2022,3,rural,0.01788175
10/08/2022,4,rural,0.018785
10/08/2022,5,rural,0.020578
10/08/2022,6,rural,0.02323375
10/08/2022,7,rural,0.02571975
10/08/2022,8,rural,0.027481
10/08/2022,9,rural,0.0287705
10/08/2022,10,rural,0.02995275
10/08/2022,11,rural,0.03128875
10/08/2022,12,rural,0.031717
10/08/2022,13,rural,0.03136925
10/08/2022,14,rural,0.03143475
10/08/2022,15,rural,0.03197725
10/08/2022,16,rural,0.03285975
10/08/2022,17,rural,0.03400075
10/08/2022,18,rural,0.035311
10/08/2022,19,rural,0.03738875
10/08/2022,20,rural,0.039198
10/08/2022,21,rural,0.03607
10/08/2022,22,rural,0.02985475
10/08/2022,23,rural,0.0244355
11/08/2022,0,rural,0.02091975
11/08/2022,1,rural,0.018909
11/08/2022,2,rural,0.017989
11/08/2022,3,rural,0.01788175
11/08/2022,4,rural,0.018785
11/08/2022,5,rural,0.020578
11/08/2022,6,rural,0.02323375
11/08/2022,7,rural,0.02571975
11/08/2022,8,rural,0.027481
11/08/2022,9,rural,0.0287705
11/08/2022,10,rural,0.02995275
11/08/2022,11,rural,0.03128875
11/08/2022,12,rural,0.031717
11/08/2022,13,rural,0.03136925
11/08/2022,14,rural,0.03143475
11/08/2022,15,rural,0.03197725
11/08/2022,16,rural,0.03285975
11/08/2022,17,rural,0.03400075
11/08/2022,18,rural,0.035311
11/08/2022,19,rural,0.03738875
11/08/2022,20,rural,0.039198
11/08/2022,21,rural,0.03607
11/08/2022,22,rural,0.02985475
11/08/2022,23,rural,0.0244355
12/08/2022,0,rural,0.02091975
12/08/2022,1,rural,0.018909
12/08/2022,2,rural,0.017989
12/08/2022,3,rural,0.01788175
12/08/2022,4,rural,0.018785
12/08/2022,5,rural,0.020578
12/08/2022,6,rural,0.02323375
12/08/2022,7,rural,0.02571975
12/08/2022,8,rural,0.027481
12/08/2022,9,rural,0.0287705
12/08/2022,10,rural,0.02995275
12/08/2022,11,rural,0.03128875
12/08/2022,12,rural,0.031717
12/08/2022,13,rural,0.03136925
12/08/2022,14,rural,0.03143475
12/08/2022,15,rural,0.03197725
12/08/2022,16,rural,0.03285975
12/08/2022,17,rural,0.03400075
12/08/2022,18,rural,0.035311
12/08/2022,19,rural,0.03738875
12/08/2022,20,rural,0.039198
12/08/2022,21,rural,0.03607
12/08/2022,22,rural,0.02985475
12/08/2022,23,rural,0.0244355
13/08/2022,0,rural,0.02153525
13/08/2022,1,rural,0.0195215
13/08/2022,2,rural,0.01838725
13/08/2022,3,rural,0.01807525
13/08/2022,4,rural,0.01856225
13/08/2022,5,rural,0.0199125
13/08/2022,6,rural,0.02266375
13/08/2022,7,rural,0.0266775
13/08/2022,8,rural,0.0304555
13/08/2022,9,rural,0.03313025
13/08/2022,10,rural,0.035203
13/08/2022,11,rural,0.036844
13/08/2022,12,rural,0.03679425
13/08/2022,13,rural,0.0358045
13/08/2022,14,rural,0.03496775
13/08/2022,15,rural,0.034448
13/08/2022,16,rural,0.034132
13/08/2022,17,rural,0.03415425
13/08/2022,18,rural,0.03457325
13/08/2022,19,rural,0.035998
13/08/2022,20,rural,0.0374095
13/08/2022,21,rural,0.03480275
13/08/2022,22,rural,0.02962575
13/08/2022,23,rural,0.02510675
14/08/2022,0,rural,0.0223155
14/08/2022,1,rural,0.01972875
14/08/2022,2,rural,0.01842625
14/08/2022,3,rural,0.01797775
14/08/2022,4,rural,0.01820775
14/08/2022,5,rural,0.01930775
14/08/2022,6,rural,0.02192975
14/08/2022,7,rural,0.0262565
14/08/2022,8,rural,0.03119825
14/08/2022,9,rural,0.035439
14/08/2022,10,rural,0.03849675
14/08/2022,11,rural,0.03993025
14/08/2022,12,rural,0.03848625
14/08/2022,13,rural,0.03630925
14/08/2022,14,rural,0.034984
14/08/2022,15,rural,0.03426925
14/08/2022,16,rural,0.03402975
14/08/2022,17,rural,0.034263
14/08/2022,18,rural,0.03514425
14/08/2022,19,rural,0.03708125
14/08/2022,20,rural,0.0384785
14/08/2022,21,rural,0.0351335
14/08/2022,22,rural,0.029233
14/08/2022,23,rural,0.0244995
15/08/2022,0,rural,0.02091975
15/08/2022,1,rural,0.018909
15/08/2022,2,rural,0.017989
15/08/2022,3,rural,0.01788175
15/08/2022,4,rural,0.018785
15/08/2022,5,rural,0.020578
15/08/2022,6,rural,0.02323375
15/08/2022,7,rural,0.02571975
15/08/2022,8,rural,0.027481
15/08/2022,9,rural,0.0287705
15/08/2022,10,rural,0.02995275
15/08/2022,11,rural,0.03128875
15/08/2022,12,rural,0.031717
15/08/2022,13,rural,0.03136925
15/08/2022,14,rural,0.03143475
15/08/2022,15,rural,0.03197725
15/08/2022,16,rural,0.03285975
15/08/2022,17,rural,0.03400075
15/08/2022,18,rural,0.035311
15/08/2022,19,rural,0.03738875
15/08/2022,20,rural,0.039198
15/08/2022,21,rural,0.03607
15/08/2022,22,rural,0.02985475
15/08/2022,23,rural,0.0244355
16/08/2022,0,rural,0.02091975
16/08/2022,1,rural,0.018909
16/08/2022,2,rural,0.017989
16/08/2022,3,rural,0.01788175
16/08/2022,4,rural,0.018785
16/08/2022,5,rural,0.020578
16/08/2022,6,rural,0.02323375
16/08/2022,7,rural,0.02571975
16/08/2022,8,rural,0.027481
16/08/2022,9,rural,0.0287705
16/08/2022,10,rural,0.02995275
16/08/2022,11,rural,0.03128875
16/08/2022,12,rural,0.031717
16/08/2022,13,rural,0.03136925
16/08/2022,14,rural,0.03143475
16/08/2022,15,rural,0.03197725
16/08/2022,16,rural,0.03285975
16/08/2022,17,rural,0.03400075
16/08/2022,18,rural,0.035311
16/08/2022,19,rural,0.03738875
16/08/2022,20,rural,0.039198
16/08/2022,21,rural,0.03607
16/08/2022,22,rural,0.02985475
16/08/2022,23,rural,0.0244355
17/08/2022,0,rural,0.02091975
17/08/2022,1,rural,0.018909
17/08/2022,2,rural,0.017989
17/08/2022,3,rural,0.01788175
17/08/2022,4,rural,0.018785
17/08/2022,5,rural,0.020578
17/08/2022,6,rural,0.02323375
17/08/2022,7,rural,0.02571975
17/08/2022,8,rural,0.027481
17/08/2022,9,rural,0.0287705
17/08/2022,10,rural,0.02995275
17/08/2022,11,rural,0.03128875
17/08/2022,12,rural,0.031717
17/08/2022,13,rural,0.03136925
17/08/2022,14,rural,0.03143475
17/08/2022,15,rural,0.03197725
17/08/2022,16,rural,0.03285975
17/08/2022,17,rural,0.03400075
17/08/2022,18,rural,0.035311
17/08/2022,19,rural,0.03738875
17/08/2022,20,rural,0.039198
17/08/2022,21,rural,0.03607
17/08/2022,22,rural,0.02985475
17/08/2022,23,rural,0.0244355
18/08/2022,0,rural,0.02091975
18/08/2022,1,rural,0.018909
18/08/2022,2,rural,0.017989
18/08/2022,3,rural,0.01788175
18/08/2022,4,rural,0.018785
18/08/2022,5,rural,0.020578
18/08/2022,6,rural,0.02323375
18/08/2022,7,rural,0.02571975
18/08/2022,8,rural,0.027481
18/08/2022,9,rural,0.0287705
18/08/2022,10,rural,0.02995275
18/08/2022,11,rural,0.03128875
18/08/2022,12,rural,0.031717
18/08/2022,13,rural,0.03136925
18/08/2022,14,rural,0.03143475
18/08/2022,15,rural,0.03197725
18/08/2022,16,rural,0.03285975
18/08/2022,17,rural,0.03400075
18/08/2022,18,rural,0.035311
18/08/2022,19,rural,0.03738875
18/08/2022,20,rural,0.039198
18/08/2022,21,rural,0.03607
18/08/2022,22,rural,0.02985475
18/08/2022,23,rural,0.0244355
19/08/2022,0,rural,0.02091975
19/08/2022,1,rural,0.018909
19/08/2022,2,rural,0.017989
19/08/2022,3,rural,0.01788175
19/08/2022,4,rural,0.018785
19/08/2022,5,rural,0.020578
19/08/2022,6,rural,0.02323375
19/08/2022,7,rural,0.02571975
19/08/2022,8,rural,0.027481
19/08/2022,9,rural,0.0287705
19/08/2022,10,rural,0.02995275
19/08/2022,11,rural,0.03128875
19/08/2022,12,rural,0.031717
19/08/2022,13,rural,0.03136925
19/08/2022,14,rural,0.03143475
19/08/2022,15,rural,0.03197725
19/08/2022,16,rural,0.03285975
19/08/2022,17,rural,0.03400075
19/08/2022,18,rural,0.035311
19/08/2022,19,rural,0.03738875
19/08/2022,20,rural,0.039198
19/08/2022,21,rural,0.03607
19/08/2022,22,rural,0.02985475
19/08/2022,23,rural,0.0244355
20/08/2022,0,rural,0.0223155
20/08/2022,1,rural,0.01972875
20/08/2022,2,rural,0.01842625
20/08/2022,3,rural,0.01797775
20/08/2022,4,rural,0.01820775
20/08/2022,5,rural,0.01930775
20/08/2022,6,rural,0.02192975
20/08/2022,7,rural,0.0262565
20/08/2022,8,rural,0.03119825
20/08/2022,9,rural,0.035439
20/08/2022,10,rural,0.03849675
20/08/2022,11,rural,0.03993025
20/08/2022,12,rural,0.03848625
20/08/2022,13,rural,0.03630925
20/08/2022,14,rural,0.034984
20/08/2022,15,rural,0.03426925
20/08/2022,16,rural,0.03402975
20/08/2022,17,rural,0.034263
20/08/2022,18,rural,0.03514425
20/08/2022,19,rural,0.03708125
20/08/2022,20,rural,0.0384785
20/08/2022,21,rural,0.0351335
20/08/2022,22,rural,0.029233
20/08/2022,23,rural,0.0244995
21/08/2022,0,rural,0.0223155
21/08/2022,1,rural,0.01972875
21/08/2022,2,rural,0.01842625
21/08/2022,3,rural,0.01797775
21/08/2022,4,rural,0.01820775
21/08/2022,5,rural,0.01930775
21/08/2022,6,rural,0.02192975
21/08/2022,7,rural,0.0262565
21/08/2022,8,rural,0.03119825
21/08/2022,9,rural,0.035439
21/08/2022,10,rural,0.03849675
21/08/2022,11,rural,0.03993025
21/08/2022,12,rural,0.03848625
21/08/2022,13,rural,0.03630925
21/08/2022,14,rural,0.034984
21/08/2022,15,rural,0.03426925
21/08/2022,16,rural,0.03402975
21/08/2022,17,rural,0.034263
21/08/2022,18,rural,0.03514425
21/08/2022,19,rural,0.03708125
21/08/2022,20,rural,0.0384785
21/08/2022,21,rural,0.0351335
21/08/2022,22,rural,0.029233
21/08/2022,23,rural,0.0244995
22/08/2022,0,rural,0.02091975
22/08/2022,1,rural,0.018909
22/08/2022,2,rural,0.017989
22/08/2022,3,rural,0.01788175
22/08/2022,4,rural,0.018785
22/08/2022,5,rural,0.020578
22/08/2022,6,rural,0.02323375
22/08/2022,7,rural,0.02571975
22/08/2022,8,rural,0.027481
22/08/2022,9,rural,0.0287705
22/08/2022,10,rural,0.02995275
22/08/2022,11,rural,0.03128875
22/08/2022,12,rural,0.031717
22/08/2022,13,rural,0.03136925
22/08/2022,14,rural,0.03143475
22/08/2022,15,rural,0.03197725
22/08/2022,16,rural,0.03285975
22/08/2022,17,rural,0.03400075
22/08/2022,18,rural,0.035311
22/08/2022,19,rural,0.03738875
22/08/2022,20,rural,0.039198
22/08/2022,21,rural,0.03607
22/08/2022,22,rural,0.02985475
22/08/2022,23,rural,0.0244355
23/08/2022,0,rural,0.02091975
23/08/2022,1,rural,0.018909
23/08/2022,2,rural,0.017989
23/08/2022,3,rural,0.01788175
23/08/2022,4,rural,0.018785
23/08/2022,5,rural,0.020578
23/08/2022,6,rural,0.02323375
23/08/2022,7,rural,0.02571975
23/08/2022,8,rural,0.027481
23/08/2022,9,rural,0.0287705
23/08/2022,10,rural,0.02995275
23/08/2022,11,rural,0.03128875
23/08/2022,12,rural,0.031717
23/08/2022,13,rural,0.03136925
23/08/2022,14,rural,0.03143475
23/08/2022,15,rural,0.03197725
23/08/2022,16,rural,0.03285975
23/08/2022,17,rural,0.03400075
23/08/2022,18,rural,0.035311
23/08/2022,19,rural,0.03738875
23/08/2022,20,rural,0.039198
23/08/2022,21,rural,0.03607
23/08/2022,22,rural,0.02985475
23/08/2022,23,rural,0.0244355
24/08/2022,0,rural,0.02091975
24/08/2022,1,rural,0.018909
24/08/2022,2,rural,0.017989
24/08/2022,3,rural,0.01788175
24/08/2022,4,rural,0.018785
24/08/2022,5,rural,0.020578
24/08/2022,6,rural,0.02323375
24/08/2022,7,rural,0.02571975
24/08/2022,8,rural,0.027481
24/08/2022,9,rural,0.0287705
24/08/2022,10,rural,0.02995275
24/08/2022,11,rural,0.03128875
24/08/2022,12,rural,0.031717
24/08/2022,13,rural,0.03136925
24/08/2022,14,rural,0.03143475
24/08/2022,15,rural,0.03197725
24/08/2022,16,rural,0.03285975
24/08/2022,17,rural,0.03400075
24/08/2022,18,rural,0.035311
24/08/2022,19,rural,0.03738875
24/08/2022,20,rural,0.039198
24/08/2022,21,rural,0.03607
24/08/2022,22,rural,0.02985475
24/08/2022,23,rural,0.0244355
25/08/2022,0,rural,0.02091975
25/08/2022,1,rural,0.018909
25/08/2022,2,rural,0.017989
25/08/2022,3,rural,0.01788175
25/08/2022,4,rural,0.018785
25/08/2022,5,rural,0.020578
25/08/2022,6,rural,0.02323375
25/08/2022,7,rural,0.02571975
25/08/2022,8,rural,0.027481
25/08/2022,9,rural,0.0287705
25/08/2022,10,rural,0.02995275
25/08/2022,11,rural,0.03128875
25/08/2022,12,rural,0.031717
25/08/2022,13,rural,0.03136925
25/08/2022,14,rural,0.03143475
25/08/2022,15,rural,0.03197725
25/08/2022,16,rural,0.03285975
25/08/2022,17,rural,0.03400075
25/08/2022,18,rural,0.035311
25/08/2022,19,rural,0.03738875
25/08/2022,20,rural,0.039198
25/08/2022,21,rural,0.03607
25/08/2022,22,rural,0.02985475
25/08/2022,23,rural,0.0244355
26/08/2022,0,rural,0.02091975
26/08/2022,1,rural,0.018909
26/08/2022,2,rural,0.017989
26/08/2022,3,rural,0.01788175
26/08/2022,4,rural,0.018785
26/08/2022,5,rural,0.020578
26/08/2022,6,rural,0.02323375
26/08/2022,7,rural,0.02571975
26/08/2022,8,rural,0.027481
26/08/2022,9,rural,0.0287705
26/08/2022,10,rural,0.02995275
26/08/2022,11,rural,0.03128875
26/08/2022,12,rural,0.031717
26/08/2022,13,rural,0.03136925
26/08/2022,14,rural,0.03143475
26/08/2022,15,rural,0.03197725
26/08/2022,16,rural,0.03285975
26/08/2022,17,rural,0.03400075
26/08/2022,18,rural,0.035311
26/08/2022,19,rural,0.03738875
26/08/2022,20,rural,0.039198
26/08/2022,21,rural,0.03607
26/08/2022,22,rural,0.02985475
26/08/2022,23,rural,0.0244355
27/08/2022,0,rural,0.02153525
27/08/2022,1,rural,0.0195215
27/08/2022,2,rural,0.01838725
27/08/2022,3,rural,0.01807525
27/08/2022,4,rural,0.01856225
27/08/2022,5,rural,0.0199125
27/08/2022,6,rural,0.02266375
27/08/2022,7,rural,0.0266775
27/08/2022,8,rural,0.0304555
27/08/2022,9,rural,0.03313025
27/08/2022,10,rural,0.035203
27/08/2022,11,rural,0.036844
27/08/2022,12,rural,0.03679425
27/08/2022,13,rural,0.0358045
27/08/2022,14,rural,0.03496775
27/08/2022,15,rural,0.034448
27/08/2022,16,rural,0.034132
27/08/2022,17,rural,0.03415425
27/08/2022,18,rural,0.03457325
27/08/2022,19,rural,0.035998
27/08/2022,20,rural,0.0374095
27/08/2022,21,rural,0.03480275
27/08/2022,22,rural,0.02962575
27/08/2022,23,rural,0.02510675
28/08/2022,0,rural,0.0223155
28/08/2022,1,rural,0.01972875
28/08/2022,2,rural,0.01842625
28/08/2022,3,rural,0.01797775
28/08/2022,4,rural,0.01820775
28/08/2022,5,rural,0.01930775
28/08/2022,6,rural,0.02192975
28/08/2022,7,rural,0.0262565
28/08/2022,8,rural,0.03119825
28/08/2022,9,rural,0.035439
28/08/2022,10,rural,0.03849675
28/08/2022,11,rural,0.03993025
28/08/2022,12,rural,0.03848625
28/08/2022,13,rural,0.03630925
28/08/2022,14,rural,0.034984
28/08/2022,15,rural,0.03426925
28/08/2022,16,rural,0.03402975
28/08/2022,17,rural,0.034263
28/08/2022,18,rural,0.03514425
28/08/2022,19,rural,0.03708125
28/08/2022,20,rural,0.0384785
28/08/2022,21,rural,0.0351335
28/08/2022,22,rural,0.029233
28/08/2022,23,rural,0.0244995
29/08/2022,0,rural,0.02091975
29/08/2022,1,rural,0.018909
29/08/2022,2,rural,0.017989
29/08/2022,3,rural,0.01788175
29/08/2022,4,rural,0.018785
29/08/2022,5,rural,0.020578
29/08/2022,6,rural,0.02323375
29/08/2022,7,rural,0.02571975
29/08/2022,8,rural,0.027481
29/08/2022,9,rural,0.0287705
29/08/2022,10,rural,0.02995275
29/08/2022,11,rural,0.03128875
29/08/2022,12,rural,0.031717
29/08/2022,13,rural,0.03136925
29/08/2022,14,rural,0.03143475
29/08/2022,15,rural,0.03197725
29/08/2022,16,rural,0.03285975
29/08/2022,17,rural,0.03400075
29/08/2022,18,rural,0.035311
29/08/2022,19,rural,0.03738875
29/08/2022,20,rural,0.039198
29/08/2022,21,rural,0.03607
29/08/2022,22,rural,0.02985475
29/08/2022,23,rural,0.0244355
30/08/2022,0,rural,0.02091975
30/08/2022,1,rural,0.018909
30/08/2022,2,rural,0.017989
30/08/2022,3,rural,0.01788175
30/08/2022,4,rural,0.018785
30/08/2022,5,rural,0.020578
30/08/2022,6,rural,0.02323375
30/08/2022,7,rural,0.02571975
30/08/2022,8,rural,0.027481
30/08/2022,9,rural,0.0287705
30/08/2022,10,rural,0.02995275
30/08/2022,11,rural,0.03128875
30/08/2022,12,rural,0.031717
30/08/2022,13,rural,0.03136925
30/08/2022,14,rural,0.03143475
30/08/2022,15,rural,0.03197725
30/08/2022,16,rural,0.03285975
30/08/2022,17,rural,0.03400075
30/08/2022,18,rural,0.035311
30/08/2022,19,rural,0.03738875
30/08/2022,20,rural,0.039198
30/08/2022,21,rural,0.03607
30/08/2022,22,rural,0.02985475
30/08/2022,23,rural,0.0244355
31/08/2022,0,rural,0.02091975
31/08/2022,1,rural,0.018909
31/08/2022,2,rural,0.017989
31/08/2022,3,rural,0.01788175
31/08/2022,4,rural,0.018785
31/08/2022,5,rural,0.020578
31/08/2022,6,rural,0.02323375
31/08/2022,7,rural,0.02571975
31/08/2022,8,rural,0.027481
31/08/2022,9,rural,0.0287705
31/08/2022,10,rural,0.02995275
31/08/2022,11,rural,0.03128875
31/08/2022,12,rural,0.031717
31/08/2022,13,rural,0.03136925
31/08/2022,14,rural,0.03143475
31/08/2022,15,rural,0.03197725
31/08/2022,16,rural,0.03285975
31/08/2022,17,rural,0.03400075
31/08/2022,18,rural,0.035311
31/08/2022,19,rural,0.03738875
31/08/2022,20,rural,0.039198
31/08/2022,21,rural,0.03607
31/08/2022,22,rural,0.02985475
31/08/2022,23,rural,0.0244355
01/09/2022,0,rural,0.01784325
01/09/2022,1,rural,0.0162975
01/09/2022,2,rural,0.0156985
01/09/2022,3,rural,0.01584425
01/09/2022,4,rural,0.0171905
01/09/2022,5,rural,0.020197
01/09/2022,6,rural,0.02423175
01/09/2022,7,rural,0.02528625
01/09/2022,8,rural,0.025337
01/09/2022,9,rural,0.02564975
01/09/2022,10,rural,0.02604275
01/09/2022,11,rural,0.02660125
01/09/2022,12,rural,0.02648925
01/09/2022,13,rural,0.0260545
01/09/2022,14,rural,0.02637
01/09/2022,15,rural,0.02724025
01/09/2022,16,rural,0.028798
01/09/2022,17,rural,0.031148
01/09/2022,18,rural,0.03485325
01/09/2022,19,rural,0.03903075
01/09/2022,20,rural,0.0380555
01/09/2022,21,rural,0.032348
01/09/2022,22,rural,0.02584275
01/09/2022,23,rural,0.020836
02/09/2022,0,rural,0.01784325
02/09/2022,1,rural,0.0162975
02/09/2022,2,rural,0.0156985
02/09/2022,3,rural,0.01584425
02/09/2022,4,rural,0.0171905
02/09/2022,5,rural,0.020197
02/09/2022,6,rural,0.02423175
02/09/2022,7,rural,0.02528625
02/09/2022,8,rural,0.025337
02/09/2022,9,rural,0.02564975
02/09/2022,10,rural,0.02604275
02/09/2022,11,rural,0.02660125
02/09/2022,12,rural,0.02648925
02/09/2022,13,rural,0.0260545
02/09/2022,14,rural,0.02637
02/09/2022,15,rural,0.02724025
02/09/2022,16,rural,0.028798
02/09/2022,17,rural,0.031148
02/09/2022,18,rural,0.03485325
02/09/2022,19,rural,0.03903075
02/09/2022,20,rural,0.0380555
02/09/2022,21,rural,0.032348
02/09/2022,22,rural,0.02584275
02/09/2022,23,rural,0.020836
03/09/2022,0,rural,0.0184965
03/09/2022,1,rural,0.01705025
03/09/2022,2,rural,0.01618675
03/09/2022,3,rural,0.0161045
03/09/2022,4,rural,0.016844
03/09/2022,5,rural,0.01867575
03/09/2022,6,rural,0.02219875
03/09/2022,7,rural,0.02705475
03/09/2022,8,rural,0.0312195
03/09/2022,9,rural,0.03362775
03/09/2022,10,rural,0.03523475
03/09/2022,11,rural,0.0362565
03/09/2022,12,rural,0.03558675
03/09/2022,13,rural,0.0340185
03/09/2022,14,rural,0.03285525
03/09/2022,15,rural,0.0322025
03/09/2022,16,rural,0.0320305
03/09/2022,17,rural,0.032663
03/09/2022,18,rural,0.03514025
03/09/2022,19,rural,0.038067
03/09/2022,20,rural,0.03659075
03/09/2022,21,rural,0.03205575
03/09/2022,22,rural,0.026688
03/09/2022,23,rural,0.02234575
04/09/2022,0,rural,0.019832
04/09/2022,1,rural,0.017518
04/09/2022,2,rural,0.0164115
04/09/2022,3,rural,0.016112
04/09/2022,4,rural,0.01648475
04/09/2022,5,rural,0.0178045
04/09/2022,6,rural,0.0209145
04/09/2022,7,rural,0.02624225
04/09/2022,8,rural,0.032118
04/09/2022,9,rural,0.03662125
04/09/2022,10,rural,0.03962275
04/09/2022,11,rural,0.04056975
04/09/2022,12,rural,0.0379875
04/09/2022,13,rural,0.0350225
04/09/2022,14,rural,0.0332615
04/09/2022,15,rural,0.032223
04/09/2022,16,rural,0.03196875
04/09/2022,17,rural,0.032889
04/09/2022,18,rural,0.0361775
04/09/2022,19,rural,0.04000125
04/09/2022,20,rural,0.03830325
04/09/2022,21,rural,0.032358
04/09/2022,22,rural,0.025739
04/09/2022,23,rural,0.02110025
05/09/2022,0,rural,0.01784325
05/09/2022,1,rural,0.0162975
05/09/2022,2,rural,0.0156985
05/09/2022,3,rural,0.01584425
05/09/2022,4,rural,0.0171905
05/09/2022,5,rural,0.020197
05/09/2022,6,rural,0.02423175
05/09/2022,7,rural,0.02528625
05/09/2022,8,rural,0.025337
05/09/2022,9,rural,0.02564975
05/09/2022,10,rural,0.02604275
05/09/2022,11,rural,0.02660125
05/09/2022,12,rural,0.02648925
05/09/2022,13,rural,0.0260545
05/09/2022,14,rural,0.02637
05/09/2022,15,rural,0.02724025
05/09/2022,16,rural,0.028798
05/09/2022,17,rural,0.031148
05/09/2022,18,rural,0.03485325
05/09/2022,19,rural,0.03903075
05/09/2022,20,rural,0.0380555
05/09/2022,21,rural,0.032348
05/09/2022,22,rural,0.02584275
05/09/2022,23,rural,0.020836
06/09/2022,0,rural,0.01784325
06/09/2022,1,rural,0.0162975
06/09/2022,2,rural,0.0156985
06/09/2022,3,rural,0.01584425
06/09/2022,4,rural,0.0171905
06/09/2022,5,rural,0.020197
06/09/2022,6,rural,0.02423175
06/09/2022,7,rural,0.02528625
06/09/2022,8,rural,0.025337
06/09/2022,9,rural,0.02564975
06/09/2022,10,rural,0.02604275
06/09/2022,11,rural,0.02660125
06/09/2022,12,rural,0.02648925
06/09/2022,13,rural,0.0260545
06/09/2022,14,rural,0.02637
06/09/2022,15,rural,0.02724025
06/09/2022,16,rural,0.028798
06/09/2022,17,rural,0.031148
06/09/2022,18,rural,0.03485325
06/09/2022,19,rural,0.03903075
06/09/2022,20,rural,0.0380555
06/09/2022,21,rural,0.032348
06/09/2022,22,rural,0.02584275
06/09/2022,23,rural,0.020836
07/09/2022,0,rural,0.01784325
07/09/2022,1,rural,0.0162975
07/09/2022,2,rural,0.0156985
07/09/2022,3,rural,0.01584425
07/09/2022,4,rural,0.0171905
07/09/2022,5,rural,0.020197
07/09/2022,6,rural,0.02423175
07/09/2022,7,rural,0.02528625
07/09/2022,8,rural,0.025337
07/09/2022,9,rural,0.02564975
07/09/2022,10,rural,0.02604275
07/09/2022,11,rural,0.02660125
07/09/2022,12,rural,0.02648925
07/09/2022,13,rural,0.0260545
07/09/2022,14,rural,0.02637
07/09/2022,15,rural,0.02724025
07/09/2022,16,rural,0.028798
07/09/2022,17,rural,0.031148
07/09/2022,18,rural,0.03485325
07/09/2022,19,rural,0.03903075
07/09/2022,20,rural,0.0380555
07/09/2022,21,rural,0.032348
07/09/2022,22,rural,0.02584275
07/09/2022,23,rural,0.020836
08/09/2022,0,rural,0.01784325
08/09/2022,1,rural,0.0162975
08/09/2022,2,rural,0.0156985
08/09/2022,3,rural,0.01584425
08/09/2022,4,rural,0.0171905
08/09/2022,5,rural,0.020197
08/09/2022,6,rural,0.02423175
08/09/2022,7,rural,0.02528625
08/09/2022,8,rural,0.025337
08/09/2022,9,rural,0.02564975
08/09/2022,10,rural,0.02604275
08/09/2022,11,rural,0.02660125
08/09/2022,12,rural,0.02648925
08/09/2022,13,rural,0.0260545
08/09/2022,14,rural,0.02637
08/09/2022,15,rural,0.02724025
08/09/2022,16,rural,0.028798
08/09/2022,17,rural,0.031148
08/09/2022,18,rural,0.03485325
08/09/2022,19,rural,0.03903075
08/09/2022,20,rural,0.0380555
08/09/2022,21,rural,0.032348
08/09/2022,22,rural,0.02584275
08/09/2022,23,rural,0.020836
09/09/2022,0,rural,0.01784325
09/09/2022,1,rural,0.0162975
09/09/2022,2,rural,0.0156985
09/09/2022,3,rural,0.01584425
09/09/2022,4,rural,0.0171905
09/09/2022,5,rural,0.020197
09/09/2022,6,rural,0.02423175
09/09/2022,7,rural,0.02528625
09/09/2022,8,rural,0.025337
09/09/2022,9,rural,0.02564975
09/09/2022,10,rural,0.02604275
09/09/2022,11,rural,0.02660125
09/09/2022,12,rural,0.02648925
09/09/2022,13,rural,0.0260545
09/09/2022,14,rural,0.02637
09/09/2022,15,rural,0.02724025
09/09/2022,16,rural,0.028798
09/09/2022,17,rural,0.031148
09/09/2022,18,rural,0.03485325
09/09/2022,19,rural,0.03903075
